ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C1220;RALN;ND;CC;0;0,63;0;0;0;0;0;0
N8922;RALN;ND;PC;36;7;0;0;0;0;0;0
CM9074;RALN;ND;CD;5;0,94;0;0;0;0;0;0
C2954;RALN;ND;CC;0;1;0;0;0;0;0;0
C7970;RALN;ND;CD;1;0;0;0;0;0;0;0
C2518;RALN;ND;CC;0;0,19;0;0;0;0;0;0
C2518;RALN;ND;CD;0,23;0;0;0;0;0;0;0
P9124;RALN;ND;CB;0,4;0;0;0;0;0;0;0
P9124;RALN;ND;CD;0;0;0,92;2;0;0;0;0
C1424;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C7982;RALN;ND;CC;0;0,38;0;0;0;0;0;0
C2819;RALN;ND;CB;1;0;0;0;2;0;0;0
C7592;RALN;ND;CD;1;1;0;0;0;0;0;0
C3397;RALN;ND;CD;0;1;0;0;0;0;0;0
C1247;RALN;ND;CB;0;0;0;0;2;1;0;0
C1401;RALN;ND;CD;0,13;0;0;0;0;0;0;0
C3006;RALN;ND;PC;0;0;0;0;0;0;0,56;0
C3006;RALN;ND;CC;0;0,58;0;0,21;0;0;0;0
UC12397;RALN;ND;CC;0;0,67;0;0;0;0;0;0
P9076;RALN;ND;CD;1,5;0;0;0;0;0;0;0
C7562;RALN;ND;CC;2,5;10,26;0;0;0;0;0;0
C7562;RALN;ND;CB;0,5;5,5;0;0;0;0;0;0
C774;RALN;ND;CD;0;0,51;0;0;0;0;0;0
C774;RALN;ND;CC;0;0,4;0;0;0;0;0;0
C3241;RALN;ND;CC;0,29;0;0;0;0,93;0;0;0
C3241;RALN;ND;CD;0,08;0;0;0;0;0;0;0
C3241;RALN;ND;CB;0;0;0;0;0;0,5;0;0
IP10999;PRTN;NF;CC;2,11;5,49;0;0;0;0;0;0
IP10999;PRTN;NF;CB;0,97;6,83;0;0;0;0;0;0
IP10999;PRTN;NF;CA;0;10,72;0;0;0;0;0;0
C2031;RALN;ND;CB;1;0;0;0;0;0;0;0
C6482;RALN;ND;CB;0,77;0;0;0;0;0;0;0
C6482;RALN;ND;CD;0;0,1;0;0;0;0;0;0
C6482;RALN;ND;CC;0;0,29;0,52;0;0;0;0;0
C4064;REFR;SC;CC;0;0;0;0;0,06;0,35;0;0
C7517;RALN;ND;CC;0,17;0;0;0;0;0;0;0
CS11877;EN60;ND;LI;0;0;0;0;0;0,98;0;0
C6800;PRTN;NF;CA;0;1,11;0;0;0;0;0;0
C6800;PRTN;NF;CC;1,65;0,03;0;0;0;0;0;0
C12475;PRTN;NF;CA;0;0,19;0;0;0;0;0;0
C12475;PRTN;NF;CC;1,75;0,85;0;0;0;0;0;0
Q9148;UNIV;ND;RC;123,44;146,34;0;0;0;0;0;0
Q9148;UNIV;ND;CD;1,01;11,98;0;0;0,32;1,55;0;0
Q9148;UNIV;ND;CB;1,27;2,46;0;0;0;0;0;0
Q9148;UNIV;ND;CC;18,96;44,93;0;0;1,58;6,09;0;0
C1496;RALN;ND;CC;0;0;0;0,16;0;0;0;0
C1131;PRBZ;NF;CD;1;2,75;0;0;0;0;0;0
C1131;PRBZ;NF;CC;0;0,41;0;0;0;0;0;0
C1131;PRBZ;NF;CB;2,17;5,99;0;0;0;0;0;0
C1131;PRBZ;NF;CA;0,67;3,59;0;0;0;3;6;0,5
C3530;RALN;ND;CC;0,17;0,33;0;0;0;0;0;0
IP10471;SSNA;ND;LT;0,55;0;0;0;1;0;0;0
IP10471;SSNA;ND;SI;0;1,33;0;0;0;2;0;0
N8776;PRBZ;NF;CC;1,06;1,63;0;0;0;0,66;0;0
N8776;PRBZ;NF;CB;3,65;11,13;0;0;0;1,33;0;0
N8776;PRBZ;NF;CD;0,5;3,79;0;0;0;0;0;0
N8776;PRBZ;NF;CA;0;0,42;0;0;0,69;0;0;0
PN8571;EPNE;ME;FU;1;2;0;0;0;0;0;0
C2869;RALN;ND;CB;0;0;0;0;0;0;0,03;0
C3825;REFR;SC;XA;2,72;0,13;0;0;0;0;0;0
C3825;REFR;SC;CC;0,56;1;0;0;0;0;0;0
C3825;REFR;SC;CD;0;0;0;0;0,64;0;0;0
PA84;RALN;ND;CD;0;0;0;0;0,48;0;0;0
PA84;RALN;ND;CC;0;0;0;0;0,13;0,6;0;0
PA94;RALN;ND;CB;2,08;0;0;0;0;0;0;0
PA94;RALN;ND;CC;0;0;0;0;1,11;0,38;0;0
PA94;RALN;ND;CD;0;0;0;0;0,16;1,6;0;0
N8934;RALN;ND;CB;0,83;0;0;0;0;0;0;0
N8934;RALN;ND;CD;0;0,24;0;0;0;0;0;0
N8934;RALN;ND;CC;1,33;0,83;0;0;0;0;0;0
LS12197;LS13;NF;LI;225,21;171,17;0;0;0;0;0;0
C2269;RALN;ND;CB;0;0;0;0;1;1;0;0
C556;RALN;ND;CC;0;0;0;0;0;0,5;0;0
C4071;RALN;ND;CD;2,03;3,7;0;0;0;0;0;0
C4071;RALN;ND;CA;0;0;0;0;0;0;0,77;0
C4071;RALN;ND;CC;0;0,1;0;0;0;0;0;0
C3560;RALN;ND;CD;0,08;0;0;0;0;0;0;0
C3560;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C3560;RALN;ND;CB;0;0;0;0;0;0,33;0;0
C7359;RALN;ND;CD;1;9;0;0;0;0;0;0
C2660;RALN;ND;CC;0,39;0;0;0;0;0;0;0
C6232;RALN;ND;PC;0;0;0,75;0;0;0;0;0
C7254;RALN;ND;CC;1,11;0;0;0;0;0;0;0
AG10325;MNST;MM;FU;0;0;0;0;6;2;0;0
AG10325;MNST;MM;AT;0;0;0;0;5;8;0;0
C3138;RALN;ND;CB;0,66;0;0;0;0;0;0;0
C6078;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C6078;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C249;RALN;ND;CC;2,23;0;0;0;0;0;0;0
C249;RALN;ND;CD;0,9;0;0;0;0;0;0;0
C3366;RALN;ND;CD;0;0,05;0;0;0;0;0;0
U10545;SSNA;ND;SI;28,36;77,21;0;0;0;0;0;0
U10545;SSNA;ND;DA;2,04;1,95;0;0;0;0;0;0
U10545;SSNA;ND;ST;3,75;1,42;0;0;0;0;0;0
U10545;SSNA;ND;FM;2;4;0;0;0;0;0;0
U10545;SSNA;ND;LA;0,17;1,29;0;0;0;0;0;0
U10545;SSNA;ND;DP;0,25;0,09;0;0;0;0;0;0
U10545;SSNA;ND;BI;0;0,75;0;0;0;0;0;0
U10545;SSNA;ND;MD;5,17;12,34;0;0;0;0;0;0
U10545;SSNA;ND;SV;0,22;0,17;0;0;0;0;0;0
U10545;SSNA;ND;LT;17,52;25,73;0;0;0;0;0;0
U10545;SSNA;ND;SF;0;0,29;0;0;0;0;0;0
C828;RALN;ND;CC;0,06;1,89;0;0;0;0;0;0
C7526;RALN;ND;CD;1;0;0;0;0;0;0;0
C771;PRTN;NF;CC;0,42;0;0;0;0;0;0;0
C771;PRTN;NF;CA;0;3,23;0;0;0;0;0;0
C771;PRTN;NF;CB;1,1;0,1;0;0;0;0;0;0
C5971;RALN;ND;CC;0,93;31,66;3,07;6,16;0;0;0;0
C5971;RALN;ND;CD;1,01;2,45;0;0;0;0;0;0
C5971;RALN;ND;CB;0,27;6,66;0;0;0;0;0,23;0,04
C5179;RALN;ND;CC;0,24;0;0;0;0;0;1;1
C7180;PRTN;NF;CC;0;1;0;0;0;0;0;0
C3109;RALN;ND;CC;0,42;0,55;0;0;0;0;0;0
C7461;RALN;ND;CC;1,2;0;0;0;0;1;0;0
C3326;REFR;SC;CC;0;0,32;0;0;0;0,43;0;0
C3326;REFR;SC;CB;0;0;0;0;0,66;0,24;0;0
C4849;RALN;ND;CD;1;0;0;0;0;0;0;0
C3762;RALN;ND;CC;2,44;0,94;0;0;0;0;0;0
C7616;RALN;ND;CC;0;0,13;0;0;0;0;0;0
C6540;RALN;ND;CC;0;0;0;0;0,24;0;0;0
P9042;RALN;ND;CD;0,25;0;0;0;0;0;0;0
C4095;PRBZ;NF;CB;0;2,05;0;0;0;0;0;0
C4095;PRBZ;NF;PC;0;0;0;0;0;0;0,3;0
C4095;PRBZ;NF;CA;0;0,38;0;0;0;0;0;0
C4095;PRBZ;NF;CC;0;0,96;0;0;0;0;0;0
C4095;PRBZ;NF;CD;1;0,33;0;0;0;0;0;0
C1824;RALN;ND;CC;0;0,75;0;0;0;0;0;0
C970;PRBZ;NF;CA;4,23;7,39;0;0;0;0;15,53;3,38
C970;PRBZ;NF;CC;6,11;8,12;0;0;0;0;0;0
C970;PRBZ;NF;CD;2,7;7,71;0;0;0;0;0;0
C970;PRBZ;NF;CB;11,08;3,83;0;0;0;0;0;0
C5120;RALN;ND;CA;3;0;0;0;0;0;0;0
C635;PRTN;NF;CA;0;0,17;0;0;0;0;0;0
C635;PRTN;NF;CC;0,42;0,67;0;0;0;0,04;0;0
C2932;RALN;ND;CB;0;0;0;0;0,2;0;0;0
C2932;RALN;ND;CC;1,11;0,01;0;0;0;0;0;0
C2932;RALN;ND;CD;0,33;0,36;0;0;0;0;0;0
OL13847;EPNE;ME;FU;0;0;0;0;0;0,56;0;0
UC10918;RALN;ND;CD;0,5;0,5;0;0;0;0;0;0
C3083;RALN;ND;CD;0;1;0;0;0;0;0;0
C3083;RALN;ND;CC;1;0;0;0;0;0;0;0
IP10709;RALN;ND;CC;0;1,95;0;0;0,21;5,73;0;0
IP10709;RALN;ND;CD;0;0;0;0;0;1,58;0;0
IP10709;RALN;ND;CB;0;0;0;0;1,92;10,56;0;0
C2601;RALN;ND;CC;0,25;0;0;0;0;0;0;0
D8403;PRBZ;NF;CD;4,09;1,89;0;0;0;0;0;0
D8403;PRBZ;NF;CB;0,44;0,44;0;0;0;0;0;0
D8403;PRBZ;NF;CA;0;0,75;0;0;0;0;0;0
D8403;PRBZ;NF;CC;2,32;6,43;0;0;0;0;0;0
C859;RALN;ND;CB;0;0;0;0;1,49;0,17;0;0
C859;RALN;ND;CC;4,34;13,9;0;0;4,8;11,05;0;0
C859;RALN;ND;CD;0;0,87;0;0;0,27;0,25;0;0
C5867;RALN;ND;CB;0,35;0;0;0;0;0;0;0
C5867;RALN;ND;CD;2,06;0;0;0;0;0;0;0
C6580;PRBZ;NF;CA;0;0,3;0;0;0;0;0;0
OL14076;EPNE;ME;AT;0;0,5;0;0;0;0;0;0
C6316;RALN;ND;CC;0;0;0;0;0;0,56;0;0
C2175;RALN;ND;CB;1;0;0;0;0;0;0;0
UC10460;RALN;ND;CC;1,65;4,27;0;0;0;0;0,44;0,44
UC10460;RALN;ND;CD;1,02;0,03;0;0;0;0;0;0
UC10460;RALN;ND;CB;0,52;1,49;0;0;0;0;0;0
C425;RALN;ND;CD;0,08;0;0;0;0;0;0;0
C425;RALN;ND;CC;0,73;0;0;0;0;0;0;0
C1279;RALN;ND;CB;0;0;0;0;2;0;0;0
C2012;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C2012;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C567;RALN;ND;CD;0,17;0;0;0,5;0;0;0;0
C6361;PRBZ;NF;CB;0,3;0,75;0;0;0;0;0;0
C6361;PRBZ;NF;CD;0;1;0;0;0;0;0;0
C6361;PRBZ;NF;CC;0,27;1,6;0;0;0;0;0;0
N8723;REVA;NF;CC;0;0,05;0;0;0;0;0;0
OL13184;EPNE;ME;PC;0;0;0;0;0;1;0;0
C2371;RALN;ND;CC;0;0;0;0;0;0,46;0;0
N10838;RALN;ND;PC;59,82;33,41;0;0;0;0;0;0
C2952;RALN;ND;CC;0,08;0,98;0;0;0;0;0;0
C7395;PRBZ;NF;CC;0;1,5;0;0;0;0;0;0
C7395;PRBZ;NF;CA;1,6;0;0;0;0;0;1;0
E8451;EPNE;ME;AT;0;0;0;0;0;0,41;0;0
C12892;RALN;ND;CD;0;1;0;0;0;0,26;0;0
C12892;RALN;ND;CB;0,65;0;0;0;0;0;0;0
C7883;RALN;ND;CB;0;0;0;0;0,66;0;0;0
C7883;RALN;ND;CC;0;0;0;0;0,21;0;0;0
C4125;RALN;ND;CC;0;0,53;0;0;1,86;0,17;0;0
C4125;RALN;ND;CD;0;1,63;0;0;0;2,83;0;0
C1463;RALN;ND;PC;0;0;0;0;0;0;0,77;0,38
AC14403;AFAM;AT;PA;1,87;2,07;0;0;0;0;0;0
AC14403;AFAM;AT;PR;11,43;1,55;0;0;0;0;0;0
C6780;RALN;ND;CA;1,53;0;0;0;0;0;0;0
C6780;RALN;ND;CC;0,93;5,02;0;0;0;0;0;0
C2514;REFR;SC;CC;0;0;0;0;1;0;0;0
C2779;RALN;ND;CD;0;1;0;0;0;0;0;0
C1998;RALN;ND;CC;0;1;0;0;0;0;0;0
C7929;RALN;ND;CB;0,26;1,1;0;0;2,48;1,49;5,72;0,76
C7929;RALN;ND;CD;0;0,78;1,04;1,86;0;0;0;0
C7929;RALN;ND;CC;5,68;60,36;2,24;1;3,52;6,81;0;0
C3318;RALN;ND;CC;0,27;0,34;0;0;0;0;0;0
C654;RALN;ND;CC;0;0,34;0;0;0;0;0;0
C3724;REVA;NF;CB;0;0;0;0;0,16;0,16;0;0
C3724;REVA;NF;CD;0,31;0;0;0;0;0;0;0
C2392;PRTN;NF;CA;0;1,5;0;0;0;0;0;0
C2392;PRTN;NF;CB;0;0,45;0;0;0;0;0;0
C2392;PRTN;NF;CC;0,89;0;0;0;0;0;0;0
LS11956;LS13;NF;LI;2,35;1,69;0;0;0,94;0,13;0;0
C8139;PRBZ;NF;CA;0;2,11;0;0;0;0;0;0
C8139;PRBZ;NF;CC;1,25;2,28;0;0;0;0;0;0
C8139;PRBZ;NF;CB;0;0;0;0;0;0;1,49;0,7
LS11959;LS13;NF;LI;0;0;0;0;2;0;0;0
C6682;RALN;ND;CC;0;0,92;0;0;0;0;0;0
C6682;RALN;ND;CD;1,06;0;0;0;0;0;0;0
C5982;RALN;ND;CD;1;0;0;0;0;0;0;0
C2069;RALN;ND;CC;0;0,22;0;0,23;0;0;0,56;0,56
C2069;RALN;ND;CA;0;0;0;0;0;0;1,68;1,68
C2069;RALN;ND;CD;1;0;0,51;0;0;0;0;0
C5111;RALN;ND;CB;0;0;0;0;1;0;0;0
C4844;RALN;ND;CC;0;1;0;0;0;0;0;0
C5761;RALN;ND;CB;0,57;0,57;0;0;0;0;0;0
C5761;RALN;ND;CC;3,2;20,6;5;2;0;0;0;0
C5761;RALN;ND;CD;0;5;0;0;0;0;0;0
AU10076;AUIN;ND;LI;6;3;0;0;0;0;0;0
C6086;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C6086;RALN;ND;CC;0,11;0,22;0;0;0;0;0;0
PN8575;EPNE;ME;FU;0;0;0;0;0;1;0;0
PN8575;EPNE;ME;AT;0;0;0;0;0,33;0;0;0
UC10562;RALN;ND;CB;0;0;0;0;2;0;0;0
LS12151;LS13;NF;LI;2;1;0;0;0;0;0;0
C5318;RALN;ND;CD;0;0;0;0;0,09;0;0;0
C8292;RALN;ND;CC;0;1;0;0;0;0;0;0
LS12007;LS13;NF;LI;0,42;2,08;0;0;0;0;0;0
C3334;RALN;ND;CB;1;0;0;0;0;0;0;0
C3334;RALN;ND;CD;2;0;0;0;0;0;0;0
FL11988;LS13;NF;LI;58,23;31,52;0;0;0;0;0;0
C4290;PRTN;NF;CC;0,83;0,32;0;0;0;0;0;0
C4290;PRTN;NF;CB;0;0,81;0;0;0;0;0;0
C1277;RALN;ND;CC;0;0,92;0;0;0;0;0;0
IP11892;RALN;ND;CC;1;12;0;0;0;0;0;0
IP11892;RALN;ND;CD;0;2,69;0;0;0;0;0;0
IP11892;RALN;ND;CB;2;16;0;0;0;0;0;0
C1989;PRBZ;NF;CB;3,74;1,61;0;0;0;0;0;0
C1989;PRBZ;NF;CC;1,87;2,84;0;0;0;0;0;0
C1989;PRBZ;NF;CD;2;0;0;0;0;0;0;0
C1989;PRBZ;NF;CA;1;0,5;0;0;0;0;0;0
C1658;RALN;ND;CC;0;0;0;0;0,46;0,38;0;0
C1658;RALN;ND;CD;0;0;0;0;0;4,38;0;0
C2192;RALN;ND;CC;1;3;0;0;0;0;0;0
C7249;RALN;ND;CD;3;3;0;0;0;0;0;0
C7249;RALN;ND;CC;2;3;0;0;0;0;0;0
C5873;RALN;ND;CB;7,36;5,71;0;0;0;0;0;0
C5873;RALN;ND;CC;0,5;9,7;0;0;0;0;0;0
C5873;RALN;ND;CD;3,33;1,33;0;0;0;0;0;0
OL13011;EPNE;ME;AT;0;0;0;0;0;0,55;0;0
C3378;RALN;ND;CD;0;0;0;0;0;0,26;0;0
C818;RALN;ND;CC;0;0,5;0;0;0;0;0;0
C818;RALN;ND;CD;0;1;0;0;0;0;0;0
Q9170;UNIV;ND;RC;24,72;21,51;0;0;0;0;0;0
Q9170;UNIV;ND;PC;14,8;4,05;0;0;0;0;0;0
Q9170;UNIV;ND;CD;0;1;0;0;0;0;0;0
Q9170;UNIV;ND;CE;0;2;0;0;0;0;0;0
IP10474;RALN;ND;CB;0;0;0;0;0;0,38;0;0
IP10474;RALN;ND;CC;0;0;0;0;0;0,4;0;0
IP10474;RALN;ND;CD;0;0;0;0;0;0,7;0;0
C5920;RALN;ND;CA;0;0;0;0;0;0;0,56;0
C5920;RALN;ND;CB;0;0;0;0;0;0;0;1,12
C2027;RALN;ND;CC;0;1;0;0;1;2;0;0
C5889;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C5889;RALN;ND;CB;0;0,16;0;0;0,17;0;0;0
C7393;PRBZ;NF;CA;0;0;0;0;0;0;1,63;0
C7393;PRBZ;NF;CD;0,25;0;0;0;0;0;0;0
C7393;PRBZ;NF;CC;1;0,21;0;0;0;0;0;0
C4819;RALN;ND;CC;0;0,17;0;0;0;0;0;0
C4819;RALN;ND;CD;0,54;0;0;0;0;0;0;0
C968;RALN;ND;CC;0;0,52;0;0;0;0;0;0
C3192;RALN;ND;CC;0;0,33;0;0;0,46;0;0;0
C5256;REFR;SC;CC;0;0,17;0;0;0;0,15;0;0
OL13180;EPNE;ME;AT;0;0;0;0;0;1;0;0
C2748;RALN;ND;CC;0;0,39;0;0;0;0;0;0
C2748;RALN;ND;CD;1,42;0,46;0;0;0;0;0;0
C323;RALN;ND;CB;1;0;0;0;0;0;0;0
C5530;RALN;ND;CB;0;0;0;0;0;0;0,12;0,03
C5530;RALN;ND;CC;0;0;0,23;0;0;0;0;0
C2421;REFR;SC;CD;0;0,06;0;0;0;0;0;0
C5440;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C5440;RALN;ND;CD;0;0,61;0;0;0;0;0;0
C1154;REVA;NF;CC;0;0;0;0;0;0,34;0;0
C5056;PRBZ;NF;CA;0,5;0,16;0;0;0;0;0,35;0
C5056;PRBZ;NF;CD;0;1;0;0;0;0;0;0
C6866;PRTN;NF;CA;0;0,6;0;0;0;0;0;0
C3802;RALN;ND;CB;0;0,17;0;0;1;0;0;0
U10532;SSNA;ND;ST;6,83;10,37;0;0;0;0;0;0
U10532;SSNA;ND;SI;49,55;84,69;0;0;0;0;0;0
U10532;SSNA;ND;DA;1;0;0;0;0;0;0;0
U10532;SSNA;ND;LA;0;0,09;0;0;0;0;0;0
U10532;SSNA;ND;BI;0;5;0;0;0;0;0;0
U10532;SSNA;ND;MV;3,92;2;0;0;0;0;0;0
U10532;SSNA;ND;MD;7,05;11,19;0;0;0;0;0;0
U10532;SSNA;ND;FM;0;0,29;0;0;0;0;0;0
C1591;RALN;ND;CB;3;0;0;0;0;0;0;0
C1591;RALN;ND;CC;0,67;1;0;0;0;0;0;0
C1591;RALN;ND;CD;0;3,72;0;0;0;0;0;0
C7000;RALN;ND;CC;0;0;0;0;0;0,21;0;0
C7000;RALN;ND;CD;0;1;0;0;0;0;0;0
C5099;RALN;ND;CC;0,55;0;0;0;0;0;0;0
C5099;RALN;ND;CD;1,03;0;0;0;0;0;0;0
C2077;RALN;ND;CB;1,9;3,07;0;0;0;0;0;0
C2077;RALN;ND;CC;4,57;4,82;0;0;0;0;0;0
C4321;RALN;ND;CC;0,14;0,91;0;0;0;0,1;0;0
C4321;RALN;ND;CD;0;0,22;0;0;0;0;0;0
C277;RALN;ND;CA;0;0;0;0;0;0;0,49;0
C277;RALN;ND;CD;1;2;0;0;0;0;0;0,5
C277;RALN;ND;CC;0;0;0;0;0;0;0;0,45
C469;RALN;ND;CD;1;0;0;0;0;0;0;0
C469;RALN;ND;CC;0,13;0;0;0;0;0;0;0
C469;RALN;ND;CB;0;0;0;0;0,37;0;0;0
UC12412;RALN;ND;CB;0;0;0;0;2,6;0;0;0
UC12412;RALN;ND;CD;1,52;3,08;0;0;0;0;0;0
UC12412;RALN;ND;CC;0;0;0;0;2,66;1,47;0;0
C7701;PRBZ;NF;CC;0;1,33;0;0;0;0;0;0
C7701;PRBZ;NF;CB;1,01;1,22;0;0;0;0;0;0
C2361;RALN;ND;CC;0,15;0;0;0;0,25;0,5;0;0
C3592;RALN;ND;CC;2,87;0,57;0;0;0;0;0;0
C3592;RALN;ND;CB;1,46;0;0;0;0,12;0;0;0
C3592;RALN;ND;CD;0,1;0,44;0;0;0;0;0;0
IR8563;ERIC;ND;6L;20,56;7,78;0;0;0;0;0;0
IR8563;ERIC;ND;7L;0,34;3,39;0;0;0;0;0;0
IR8563;ERIC;ND;RC;62,34;37,56;0;0;0;0;0;0
IR8563;ERIC;ND;RI;7,82;1,3;0;0;0;0;0;0
IR8563;ERIC;ND;TC;10,16;6,91;0;0;0;0;0;0
IR8563;ERIC;ND;5L;1,01;3,33;0;0;0;0;0;0
C573;REFR;SC;CC;0;0;0;0;0;0,16;0;0
C3382;RALN;ND;CD;0,8;0,51;0;0;0;0;0;0
C12928;RALN;ND;CD;0,5;0,71;0;0;0;0;0;0
C1629;RALN;ND;CC;0;2;0;0;0;0;0;0
C7136;RALN;ND;CC;0,19;0;0;0;0;0;0;0
C7136;RALN;ND;CB;0;0;0;0;0;0;0;0,28
C7136;RALN;ND;CD;0,11;0,04;0;0;0;0;0;0
C7136;RALN;ND;PC;0;0;0;0;0;0;1,93;0
C7136;RALN;ND;CA;0;0;0;0;0;0;0;0,28
C4330;RALN;ND;CD;0;1;0;0;0;0;0;0
C2567;RALN;ND;CD;0,92;6,56;0;0;0;0;0;0
C2567;RALN;ND;CC;0,42;1,16;0;0;0;0;0;0
C7348;RALN;ND;CB;0;0,47;0;0;0;0;0;0
C8081;REVA;NF;CB;0;0;0;0;0,66;0;0;0
IC14484;AFAM;AT;PR;8;8;0;0;0;0;0;0
IC14484;AFAM;AT;PA;0;1;0;0;1;6;0;0
C3135;RALN;ND;CC;1,51;6,22;0;0;0;0;0;0
LS12138;LS13;NF;LI;0,08;0,43;0;0;0;0;0;0
C2564;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C2127;RALN;ND;CB;0;0;0;0;0,25;0,37;0;0
C2127;RALN;ND;CC;0,22;0;0;0;0;0;0;0
C2127;RALN;ND;CD;0;0;0;0;0,41;0;0;0
C2168;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C1398;RALN;ND;CB;0;0;0;0;1,5;0;0;0
C1398;RALN;ND;CD;1,5;1,5;0;0;0;0;0;0
OL13570;EPNE;ME;OP;0;0;0;0;0;1;0;0
C3769;RALN;ND;CB;0;0;0;0;0;0;0,14;0,08
C3769;RALN;ND;CD;0;0;0;0;0;0,88;0;0
C3769;RALN;ND;CA;0;0;0;0;0;0;0,24;0
C2506;RALN;ND;CC;0;0;0;0;0;1;0;0
C7294;RALN;ND;CC;0,25;0;0;0;0;0;0;0
C7294;RALN;ND;CD;0;0,14;0;0;0;0;0;0
C7294;RALN;ND;CB;0;0;0;0;0,83;0;0;0
C1635;RALN;ND;CB;0;0;0;0;0;0;1,12;3,36
C1635;RALN;ND;CC;0;0;0;0;0;0;0;1,68
C1635;RALN;ND;CA;0;0;0;0;0;0;1,12;0
C815;RALN;ND;CC;0,54;0;0;0;0;0;0;0
C815;RALN;ND;CD;2,09;1,06;0;0;0;0;0;0
C5383;RALN;ND;CD;0,35;0;0;0;0;0;0;0
C7099;PRBZ;NF;PC;0;0;0;0;0;0;1;0
C7099;PRBZ;NF;CA;0,78;0,16;0;0;0;0;0;0
C7099;PRBZ;NF;CD;2;0,74;0;0;0;0;0;0
C7099;PRBZ;NF;CC;1,67;0,33;0;0;0;0;0;0
C7099;PRBZ;NF;CB;1,19;0,98;0;0;0;0;0;0
UC12603;RALN;ND;CC;2,36;2,5;0;0;0;0;0;0
C2634;PRBZ;NF;CA;0;0;0;0;0;0;0,67;0
C2634;PRBZ;NF;CC;0;0,5;0;0;0;0;0;0
C3496;REVA;NF;CC;0;0;0;0;0;0,3;0;0
C1973;RALN;ND;CB;0;0;0;0;1;1;0;0
C1973;RALN;ND;CA;0;0;0;0;1;1;0;0
C4815;PRBZ;NF;CC;0,67;0;0;0;0;0;0;0
C4815;PRBZ;NF;CA;0;0;0;0;0;0;0,8;0,1
C5049;RALN;ND;CC;0,78;0;0;0;0;0;0;0
C5049;RALN;ND;CD;1,5;0,35;0;0;0;0;0;0
UC12804;RALN;ND;CD;0;0,3;0;0;0;0;0;0
C6023;RALN;ND;CB;0,83;0;0;0;0;0;0;0
C7525;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C4779;RALN;ND;PC;0;0;1,17;0,1;0;0;0,67;0
Q9130;UNIV;ND;RC;71,87;95,39;0;0;0;0;0;0
Q9130;UNIV;ND;PC;25,75;21,06;0;0;0;0;0;0
Q9130;UNIV;ND;CB;0;0;0;0;6,5;0;0;0
Q9130;UNIV;ND;CD;0;3,96;0;0;0;0;0;0
Q9130;UNIV;ND;AL;0;2,57;0;0;0;0;0;0
C5152;RALN;ND;CC;1,58;0;0;0;0;0;0;0
C5152;RALN;ND;CD;0,46;0;0;0;0;0,9;0;0
C7283;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C7922;RALN;ND;CC;0,59;0,51;0;0;0;0;0;0
C6488;RALN;ND;CC;0;0;0;0;0;0;0,1;0
C4436;RALN;ND;CC;0,18;0;0;0;0;0;0;0
C3622;PRTN;NF;CB;1,58;0,33;0;0;0;0;0;0
C3622;PRTN;NF;CA;0,03;1,57;0;0;0;0;0;0
C5286;RALN;ND;CC;0;0;0;0;0;1,62;0;0
C5286;RALN;ND;CD;0;1;0;0;0;0;0;0
C8018;RALN;ND;CC;0,83;0,24;0;0;0;0;0;0
C8018;RALN;ND;CB;0;0;0;0;0;0;0,13;0
C7808;RALN;ND;CD;2;0;0;0;0;0;0;0
LS12145;LS13;NF;LI;0;0;0;0;0;0;22,61;46,77
C7524;RALN;ND;CD;0;0,13;0;0;0;0;0;0
C673;RALN;ND;CC;0;0,1;0;0;0;0;0;0
C673;RALN;ND;CB;0;0;0;0;0;0;1;0
C673;RALN;ND;CA;0;0;0;0;0;0;1,5;0
C7955;RALN;ND;CC;0,33;0;0;0;0;0;0;0
D8405;EN60;ND;LI;1,54;1;0;0;0;0;0;0
C7712;RALN;ND;CB;0;0;0;0;0;0,56;0;0
C4324;RALN;ND;CC;0;1;0;0;0;0;0;0
C6355;RALN;ND;CC;0,83;0;0;0;0;0;0;0
LS8525;LS13;NF;LI;0;0;0;0;0,68;3,18;0;0
C254;RALN;ND;CB;0,38;0,42;0;0;0;0;0;0
C5039;RALN;ND;CC;1;0;0;0;0;0;0;0
C3329;RALN;ND;CC;0;0,13;0;0;0;0;0;0
